x_m,y_m,r
18.2109830310606,0.04391420704134,-6.55182843085733e-05
18.3115961487412,0.0440964715368052,-6.55182869284501e-05
18.4122092656235,0.0442780727859967,-6.55182894960315e-05
18.5128223817029,0.0444590107889197,-6.55182921115574e-05
18.6134354969751,0.0446392855455795,-6.55182946922984e-05
18.7140486114357,0.0448188970559816,-6.55182972952089e-05
18.8146617250803,0.0449978453201313,-6.55182998824161e-05
18.9152748379045,0.0451761303380341,-6.55183024714179e-05
19.0158879499039,0.0453537521096955,-6.55183050842659e-05
19.1165010610741,0.0455307106351208,-6.55183076687696e-05
19.2171141714107,0.0457070059143156,-6.55183102403088e-05
19.3177272809092,0.0458826379472855,-6.55183128757849e-05
19.4183403895654,0.046057606734036,-6.55183154422758e-05
19.5189534973748,0.0462319122745728,-6.5518318050587e-05
19.619566604333,0.0464055545689014,-6.55183206128806e-05
19.7201797104355,0.0465785336170276,-6.55183232601984e-05
19.8207928156781,0.0467508494189569,-6.55183258193732e-05
19.9214059200563,0.0469225019746952,-6.55183284168922e-05
20.0220190235657,0.0470934912842482,-6.55183310103942e-05
20.1226321262019,0.0472638173476217,-6.55183336150381e-05
20.2232452279605,0.0474334801648214,-6.55183362021326e-05
20.3238583288371,0.0476024797358532,-6.55183388031104e-05
20.4244714288273,0.0477708160607229,-6.55183413936899e-05
20.5250845279268,0.0479384891394366,-6.55183439774555e-05
20.625697626131,0.048105498972,-6.55183465984702e-05
20.7263107234357,0.0482718455584191,-6.55183491511154e-05
20.8269238198363,0.0484375288987,-6.5518351786733e-05
20.9275369153286,0.0486025489928486,-6.5518354369722e-05
21.0281500099081,0.0487669058408709,-6.55183569513925e-05
21.1287631035704,0.0489305994427731,-6.55183595716351e-05
21.2293761963112,0.0490936297985612,-6.55183621375872e-05
21.3299892881259,0.0492559969082413,-6.55183647480868e-05
21.4306023790103,0.0494177007718197,-6.55183673369643e-05
21.5312154689599,0.0495787413893025,-6.55183699332422e-05
21.6318285579703,0.0497391187606959,-6.55183725311917e-05
21.7324416460371,0.0498988328860061,-6.55183751299269e-05
21.833054733156,0.0500578837652395,-6.55183777194654e-05
21.9336678193225,0.0502162713984023,-6.55183803157759e-05
22.0342809045322,0.0503739957855008,-6.55183828989645e-05
22.1348939887807,0.0505310569265415,-6.55183855177279e-05
22.2355070720637,0.0506874548215307,-6.55183880882345e-05
22.3361201543767,0.0508431894704749,-6.55183907084254e-05
22.4367332357153,0.0509982608733803,-6.55183932870916e-05
22.5373463160752,0.0511526690302537,-6.55183958869694e-05
22.6379593954519,0.0513064139411014,-6.55183984756222e-05
22.738572473841,0.05145949560593,-6.55184010677294e-05
22.8391855512381,0.0516119140247461,-6.5518403687827e-05
22.9397986276389,0.0517636691975562,-6.55184062639549e-05
23.040411703039,0.0519147611243671,-6.55184088550253e-05
23.1410247774338,0.0520651898051852,-6.55184114588743e-05
23.2416378508191,0.0522149552400174,-6.55184140749751e-05
23.3422509231905,0.0523640574288702,-6.55184166291375e-05
23.4428639945435,0.0525124963717506,-6.55184192416801e-05
23.5434770648737,0.0526602720686652,-6.55184218521075e-05
23.6440901341768,0.0528073845196208,-6.55184244344269e-05
23.7447032024483,0.0529538337246242,-6.55184270166521e-05
23.8453162696838,0.0530996196836824,-6.55184296454065e-05
23.945929335879,0.0532447423968021,-6.55184322224836e-05
24.0465424010295,0.0533892018639904,-6.55184348069811e-05
24.1471554651308,0.0535329980852542,-6.55184374207579e-05
24.2477685281785,0.0536761310606003,-6.55184400108934e-05
24.3483815901683,0.0538186007900359,-6.55184426094393e-05
24.4489946510958,0.053960407273568,-6.55184451977648e-05
24.5496077109565,0.0541015505112036,-6.55184477915778e-05
24.650220769746,0.0542420305029498,-6.55184504045894e-05
24.75083382746,0.0543818472488137,-6.55184529947514e-05
24.8514468840941,0.0545210007488025,-6.55184555741442e-05
24.9520599396438,0.0546594910029234,-6.55184581947412e-05
25.0526729941048,0.0547973180111835,-6.55184607711861e-05
25.1532860474726,0.0549344817735901,-6.5518463376454e-05
25.2538990997429,0.0550709822901505,-6.55184659723716e-05
25.3545121509113,0.055206819560872,-6.55184685666313e-05
25.4551252009733,0.0553419935857618,-6.55184711624826e-05
25.5557382499246,0.0554765043648274,-6.55184737524373e-05
25.6563512977607,0.0556103518980761,-6.55184763638034e-05
25.7569643444773,0.0557435361855153,-6.55184789537071e-05
25.85757739007,0.0558760572271525,-6.55184815437393e-05
25.9581904345343,0.0560079150229951,-6.55184841433168e-05
26.0588034778659,0.0561391095730507,-6.55184867511218e-05
26.1594165200604,0.0562696408773267,-6.55184893442482e-05
26.2600295611134,0.0563995089358307,-6.55184919263424e-05
26.3606426010204,0.0565287137485703,-6.55184945270534e-05
26.4612556397771,0.0566572553155532,-6.55184971244959e-05
26.561868677379,0.0567851336367869,-6.55184997327346e-05
26.6624817138218,0.0569123487122791,-6.55185023299657e-05
26.7630947491012,0.0570389005420376,-6.5518504893781e-05
